header_line
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14
1/31/2025 1146 PM  WV  Lewis  WALKERSVILLE      38.8412  -80.4692  RAIN_48  1.54  Inch  CWOP  48 hour rainfall
1/31/2025 0700 PM  WV  Lewis  4.4 SW Stonewall Jackson       38.9667  -80.5333  RAIN_48  2.24  Inch  IFLOWS  48 hour rainfall
1/31/2025 0600 PM  WV  Lewis  6.0 NW Rock Cave       38.9083  -80.4061  RAIN_48  2.24  Inch  IFLOWS  48 hour rainfall
2/01/2025 0530 AM  WV  Lincoln  Branchland 5.5 ESE      38.1864  -82.1116  RAIN_24  1.07  Inch  COCORAHS  24 hour rainfall
1/31/2025 1145 PM  WV  McDowell  2.0 NW Gary      37.3836  -81.5619  RAIN_48  2.09  Inch  HADS  48 hour rainfall
1/31/2025 1117 PM  WV  McDowell  Elkhorn      37.4033  -81.5444  RAIN_48  2.11  Inch  RAWS  48 hour rainfall
1/31/2025 1145 PM  WV  McDowell  Welch      37.4333  -81.5833  RAIN_48  2.26  Inch  COOP  48 hour rainfall
1/31/2025 1100 PM  WV  Mingo  1.7 W Delbarton       37.7  -82.2167  RAIN_48  2.04  Inch  IFLOWS  48 hour rainfall
1/31/2025 1145 PM  WV  Mingo  0.5 W R.d. Bailey Lake      37.5981  -81.8294  RAIN_48  2.34  Inch  HADS  48 hour rainfall
2/01/2025 1235 PM  WV  Nicholas  TIOGA      38.3817  -80.6655  RAIN_24  0.62  Inch  CWOP  24 hour rainfall
2/01/2025 1230 PM  WV  Nicholas  Birch River      38.5  -80.75  RAIN_24  0.62  Inch  HADS  24 hour rainfall
2/01/2025 0700 AM  WV  Nicholas  Craigsville 0.6 NE      38.337  -80.6452  RAIN_24  1.33  Inch  COCORAHS  24 hour rainfall
1/31/2025 1130 PM  WV  Nicholas  Birch River      38.5  -80.75  RAIN_48  1.44  Inch  HADS  48 hour rainfall
1/31/2025 1146 PM  WV  Nicholas  Mount Nebo      38.2198  -80.8488  RAIN_48  1.55  Inch  CWOP  48 hour rainfall
1/31/2025 1145 PM  WV  Nicholas  Summersville Lake      38.22  -80.8939  RAIN_48  1.62  Inch  COOP  48 hour rainfall
1/31/2025 1130 PM  WV  Nicholas  5.1 N Richwood      38.2953  -80.5267  RAIN_48  1.67  Inch  HADS  48 hour rainfall
1/31/2025 1147 PM  WV  Nicholas  TIOGA      38.3817  -80.6655  RAIN_48  1.73  Inch  CWOP  48 hour rainfall
1/31/2025 1145 PM  WV  Nicholas  FENWICK      38.2245  -80.6328  RAIN_48  2.05  Inch  CWOP  48 hour rainfall
2/01/2025 0700 AM  WV  Pocahontas  Green Bank 1.2 ESE      38.4111  -79.8119  RAIN_24  1.01  Inch  COCORAHS  24 hour rainfall
1/31/2025 1150 PM  WV  Pocahontas  DURBIN      38.4993  -79.8713  RAIN_48  1.56  Inch  CWOP  48 hour rainfall
1/31/2025 1118 PM  WV  Pocahontas  Rimel      38.1223  -79.9554  RAIN_48  1.79  Inch  RAWS  48 hour rainfall
1/31/2025 1150 PM  WV  Pocahontas  HILLSBORO      38.0657  -80.2623  RAIN_48  1.89  Inch  CWOP  48 hour rainfall
1/31/2025 1147 PM  WV  Pocahontas  HILLSBORO      38.1313  -80.1985  RAIN_48  2.11  Inch  CWOP  48 hour rainfall
1/31/2025 1148 PM  WV  Putnam  HURRICANE      38.4108  -81.983  RAIN_48  1.08  Inch  CWOP  48 hour rainfall
2/01/2025 0800 AM  WV  Putnam  Eleanor 0.2 SSW      38.5365  -81.9319  RAIN_24  1.22  Inch  COCORAHS  24 hour rainfall
1/31/2025 1148 PM  WV  Putnam  Culloden      38.4148  -82.0453  RAIN_48  1.26  Inch  CWOP  48 hour rainfall
1/31/2025 1146 PM  WV  Putnam  WINFIELD      38.538  -81.8893  RAIN_48  1.35  Inch  CWOP  48 hour rainfall
1/31/2025 1145 PM  WV  Putnam  Hurricane      38.4157  -82.0278  RAIN_48  1.35  Inch  CWOP  48 hour rainfall
2/01/2025 1205 PM  WV  Raleigh  Grandview      37.8326  -81.0681  RAIN_24  0.49  Inch  RAWS  24 hour rainfall
1/31/2025 1145 PM  WV  Raleigh  Beckley (Turnpike)      37.7973  -81.2125  RAIN_48  1.65  Inch  CWOP  48 hour rainfall
1/31/2025 1151 PM  WV  Raleigh  Beckley Airport      37.8  -81.1167  RAIN_48  1.81  Inch  ASOS  48 hour rainfall
1/31/2025 1146 PM  WV  Raleigh  SHADY SPRINGS      37.7205  -81.1  RAIN_48  1.95  Inch  CWOP  48 hour rainfall
1/31/2025 1149 PM  WV  Raleigh  SURVEYOR      37.7763  -81.3285  RAIN_48  2.17  Inch  CWOP  48 hour rainfall
1/31/2025 1145 PM  WV  Taylor  Grafton      39.4455  -79.9437  RAIN_48  0.71  Inch  CWOP  48 hour rainfall
1/31/2025 1130 PM  WV  Taylor  1.3 E Grafton      39.3369  -79.9936  RAIN_48  0.81  Inch  HADS  48 hour rainfall
1/31/2025 1115 PM  WV  Taylor  1.0 N Tygart Lake State Park      39.3128  -80.0339  RAIN_48  0.88  Inch  HADS  48 hour rainfall
2/01/2025 0700 AM  WV  Taylor  Tygart Lake      39.3134  -80.0299  RAIN_24  1.16  Inch  COOP  24 hour rainfall
1/31/2025 1149 PM  WV  Taylor  GRAFTON      39.269  -80.043  RAIN_48  1.18  Inch  CWOP  48 hour rainfall
1/31/2025 1145 PM  WV  Upshur  ROCK CAMP      38.8112  -80.327  RAIN_48  1.37  Inch  CWOP  48 hour rainfall
1/31/2025 1148 PM  WV  Upshur  BUCKHANNON      39.068  -80.1853  RAIN_48  1.4  Inch  CWOP  48 hour rainfall
1/31/2025 1149 PM  WV  Upshur  FRENCH CREEK      38.8475  -80.2753  RAIN_48  1.67  Inch  CWOP  48 hour rainfall
1/31/2025 1150 PM  WV  Upshur  Adrian      38.9148  -80.2663  RAIN_48  1.76  Inch  CWOP  48 hour rainfall
1/31/2025 1148 PM  WV  Wayne  PRICHARD      38.2668  -82.5287  RAIN_48  1.21  Inch  CWOP  48 hour rainfall
1/31/2025 1151 PM  WV  Wayne  Huntington Airport      38.3667  -82.55  RAIN_48  1.26  Inch  ASOS  48 hour rainfall
1/31/2025 1145 PM  WV  Wayne  EAST LYNN      38.183  -82.2817  RAIN_48  1.55  Inch  CWOP  48 hour rainfall
1/31/2025 1145 PM  WV  Wayne  WAYNE      38.2227  -82.4427  RAIN_48  1.55  Inch  CWOP  48 hour rainfall
1/31/2025 1100 PM  WV  Webster  5.6 W Holly River State      38.6886  -80.4336  RAIN_48  1.04  Inch  HADS  48 hour rainfall
2/01/2025 0540 AM  WV  Webster  Hacker Valley      38.6195  -80.3821  RAIN_24  1.23  Inch  COOP  24 hour rainfall
1/31/2025 1145 PM  WV  Webster  9.3 NW Webster Springs      38.5972  -80.4906  RAIN_48  1.28  Inch  HADS  48 hour rainfall
1/31/2025 1145 PM  WV  Webster  WEBSTER SPRINGS      38.4798  -80.4118  RAIN_48  1.41  Inch  CWOP  48 hour rainfall
1/31/2025 1145 PM  WV  Webster  7.4 SE Cowen      38.3528  -80.4406  RAIN_48  1.56  Inch  HADS  48 hour rainfall
1/31/2025 1145 PM  WV  Webster  COWEN      38.406  -80.5368  RAIN_48  1.85  Inch  CWOP  48 hour rainfall
1/31/2025 1149 PM  WV  Wirt  ELIZABETH      39.0073  -81.3248  RAIN_48  0.75  Inch  CWOP  48 hour rainfall
1/31/2025 1110 PM  WV  Wirt  3.4 NW Reedy       38.9269  -81.4789  RAIN_48  0.76  Inch  IFLOWS  48 hour rainfall
2/01/2025 1000 AM  WV  Wyoming  3.9 NW Wenonah       37.5167  -81.2833  RAIN_24  0.88  Inch  IFLOWS  24 hour rainfall
1/31/2025 1045 PM  WV  Wyoming  4.6 NE Davy      37.5167  -81.5844  RAIN_48  2.06  Inch  HADS  48 hour rainfall
1/31/2025 1145 PM  WV  Wyoming  4.6 NE Oceana      37.7394  -81.5747  RAIN_48  2.65  Inch  HADS  48 hour rainfall
1/31/2025 0700 PM  WV  Wyoming  3.9 NW Wenonah       37.5167  -81.2833  RAIN_48  2.99  Inch  IFLOWS  48 hour rainfall
""
Observations are collected from a variety of sources with varying
equipment and exposures. We thank all volunteer weather observers
for their dedication. Not all data listed are considered official.
""
$$
